Date/Time,Power Produced (W)
2019-04-05 04:20:00 +0530,0
2019-04-05 04:25:00 +0530,0
2019-04-05 04:30:00 +0530,0
2019-04-05 04:35:00 +0530,0
2019-04-05 04:40:00 +0530,0
2019-04-05 04:45:00 +0530,0
2019-04-05 04:50:00 +0530,0
2019-04-05 04:55:00 +0530,0
2019-04-05 05:00:00 +0530,0
2019-04-05 05:05:00 +0530,0
2019-04-05 05:10:00 +0530,0
2019-04-05 05:15:00 +0530,0
2019-04-05 05:20:00 +0530,0
2019-04-05 05:25:00 +0530,0
2019-04-05 05:30:00 +0530,0
2019-04-05 05:35:00 +0530,0
2019-04-05 05:40:00 +0530,0
2019-04-05 05:45:00 +0530,0
2019-04-05 05:50:00 +0530,0
2019-04-05 05:55:00 +0530,0
2019-04-05 06:00:00 +0530,0
2019-04-05 06:05:00 +0530,0
2019-04-05 06:10:00 +0530,0
2019-04-05 06:15:00 +0530,0
2019-04-05 06:20:00 +0530,0
2019-04-05 06:25:00 +0530,13
2019-04-05 06:30:00 +0530,13
2019-04-05 06:35:00 +0530,13
2019-04-05 06:40:00 +0530,23
2019-04-05 06:45:00 +0530,24
2019-04-05 06:50:00 +0530,24
2019-04-05 06:55:00 +0530,52
2019-04-05 07:00:00 +0530,53
2019-04-05 07:05:00 +0530,53
2019-04-05 07:10:00 +0530,86
2019-04-05 07:15:00 +0530,87
2019-04-05 07:20:00 +0530,87
2019-04-05 07:25:00 +0530,129
2019-04-05 07:30:00 +0530,131
2019-04-05 07:35:00 +0530,131
2019-04-05 07:40:00 +0530,163
2019-04-05 07:45:00 +0530,165
2019-04-05 07:50:00 +0530,165
2019-04-05 07:55:00 +0530,203
2019-04-05 08:00:00 +0530,204
2019-04-05 08:05:00 +0530,204
2019-04-05 08:10:00 +0530,290
2019-04-05 08:15:00 +0530,297
2019-04-05 08:20:00 +0530,297
2019-04-05 08:25:00 +0530,357
2019-04-05 08:30:00 +0530,361
2019-04-05 08:35:00 +0530,361
2019-04-05 08:40:00 +0530,413
2019-04-05 08:45:00 +0530,418
2019-04-05 08:50:00 +0530,418
2019-04-05 08:55:00 +0530,454
2019-04-05 09:00:00 +0530,458
2019-04-05 09:05:00 +0530,458
2019-04-05 09:10:00 +0530,519
2019-04-05 09:15:00 +0530,525
2019-04-05 09:20:00 +0530,525
2019-04-05 09:25:00 +0530,583
2019-04-05 09:30:00 +0530,589
2019-04-05 09:35:00 +0530,589
2019-04-05 09:40:00 +0530,634
2019-04-05 09:45:00 +0530,638
2019-04-05 09:50:00 +0530,638
2019-04-05 09:55:00 +0530,680
2019-04-05 10:00:00 +0530,682
2019-04-05 10:05:00 +0530,682
2019-04-05 10:10:00 +0530,712
2019-04-05 10:15:00 +0530,714
2019-04-05 10:20:00 +0530,714
2019-04-05 10:25:00 +0530,747
2019-04-05 10:30:00 +0530,748
2019-04-05 10:35:00 +0530,748
2019-04-05 10:40:00 +0530,772
2019-04-05 10:45:00 +0530,773
2019-04-05 10:50:00 +0530,773
2019-04-05 10:55:00 +0530,794
2019-04-05 11:00:00 +0530,793
2019-04-05 11:05:00 +0530,793
2019-04-05 11:10:00 +0530,803
2019-04-05 11:15:00 +0530,803
2019-04-05 11:20:00 +0530,803
2019-04-05 11:25:00 +0530,823
2019-04-05 11:30:00 +0530,827
2019-04-05 11:35:00 +0530,827
2019-04-05 11:40:00 +0530,835
2019-04-05 11:45:00 +0530,836
2019-04-05 11:50:00 +0530,836
2019-04-05 11:55:00 +0530,847
2019-04-05 12:00:00 +0530,848
2019-04-05 12:05:00 +0530,848
2019-04-05 12:10:00 +0530,848
2019-04-05 12:15:00 +0530,848
2019-04-05 12:20:00 +0530,848
2019-04-05 12:25:00 +0530,863
2019-04-05 12:30:00 +0530,860
2019-04-05 12:35:00 +0530,860
2019-04-05 12:40:00 +0530,879
2019-04-05 12:45:00 +0530,880
2019-04-05 12:50:00 +0530,880
2019-04-05 12:55:00 +0530,850
2019-04-05 13:00:00 +0530,838
2019-04-05 13:05:00 +0530,838
2019-04-05 13:10:00 +0530,838
2019-04-05 13:15:00 +0530,840
2019-04-05 13:20:00 +0530,840
2019-04-05 13:25:00 +0530,826
2019-04-05 13:30:00 +0530,820
2019-04-05 13:35:00 +0530,820
2019-04-05 13:40:00 +0530,777
2019-04-05 13:45:00 +0530,768
2019-04-05 13:50:00 +0530,768
2019-04-05 13:55:00 +0530,805
2019-04-05 14:00:00 +0530,811
2019-04-05 14:05:00 +0530,811
2019-04-05 14:10:00 +0530,405
2019-04-05 14:15:00 +0530,303
2019-04-05 14:20:00 +0530,303
2019-04-05 14:25:00 +0530,631
2019-04-05 14:30:00 +0530,718
2019-04-05 14:35:00 +0530,718
2019-04-05 14:40:00 +0530,707
2019-04-05 14:45:00 +0530,709
2019-04-05 14:50:00 +0530,709
2019-04-05 14:55:00 +0530,650
2019-04-05 15:00:00 +0530,634
2019-04-05 15:05:00 +0530,634
2019-04-05 15:10:00 +0530,509
2019-04-05 15:15:00 +0530,476
2019-04-05 15:20:00 +0530,476
2019-04-05 15:25:00 +0530,595
2019-04-05 15:30:00 +0530,631
2019-04-05 15:35:00 +0530,631
2019-04-05 15:40:00 +0530,548
2019-04-05 15:45:00 +0530,522
2019-04-05 15:50:00 +0530,522
2019-04-05 15:55:00 +0530,421
2019-04-05 16:00:00 +0530,389
2019-04-05 16:05:00 +0530,389
2019-04-05 16:10:00 +0530,439
2019-04-05 16:15:00 +0530,452
2019-04-05 16:20:00 +0530,452
2019-04-05 16:25:00 +0530,316
2019-04-05 16:30:00 +0530,270
2019-04-05 16:35:00 +0530,270
2019-04-05 16:40:00 +0530,193
2019-04-05 16:45:00 +0530,167
2019-04-05 16:50:00 +0530,167
2019-04-05 16:55:00 +0530,200
2019-04-05 17:00:00 +0530,210
2019-04-05 17:05:00 +0530,210
2019-04-05 17:10:00 +0530,170
2019-04-05 17:15:00 +0530,155
2019-04-05 17:20:00 +0530,155
2019-04-05 17:25:00 +0530,110
2019-04-05 17:30:00 +0530,93
2019-04-05 17:35:00 +0530,93
2019-04-05 17:40:00 +0530,61
2019-04-05 17:45:00 +0530,49
2019-04-05 17:50:00 +0530,49
2019-04-05 17:55:00 +0530,37
2019-04-05 18:00:00 +0530,32
2019-04-05 18:05:00 +0530,32
2019-04-05 18:10:00 +0530,18
2019-04-05 18:15:00 +0530,12
2019-04-05 18:20:00 +0530,12
2019-04-05 18:25:00 +0530,3
2019-04-05 18:30:00 +0530,0
2019-04-05 18:35:00 +0530,0
2019-04-05 18:40:00 +0530,0
2019-04-05 18:45:00 +0530,0
2019-04-05 18:50:00 +0530,0
2019-04-05 18:55:00 +0530,0
2019-04-05 19:00:00 +0530,0
2019-04-05 19:05:00 +0530,0
2019-04-05 19:10:00 +0530,0
2019-04-05 19:15:00 +0530,0
2019-04-05 19:20:00 +0530,0
2019-04-05 19:25:00 +0530,0
2019-04-05 19:30:00 +0530,0
2019-04-05 19:35:00 +0530,0
2019-04-05 19:40:00 +0530,0
2019-04-05 19:45:00 +0530,0
2019-04-05 19:50:00 +0530,0
2019-04-05 19:55:00 +0530,0
2019-04-05 20:00:00 +0530,0
2019-04-05 20:05:00 +0530,0
2019-04-05 20:10:00 +0530,0
2019-04-05 20:15:00 +0530,0
2019-04-05 20:20:00 +0530,0
2019-04-05 20:25:00 +0530,0
2019-04-05 20:30:00 +0530,0
2019-04-05 20:35:00 +0530,0
2019-04-05 20:40:00 +0530,0
2019-04-05 20:45:00 +0530,0
2019-04-05 20:50:00 +0530,0
2019-04-05 20:55:00 +0530,0
2019-04-05 21:00:00 +0530,0
2019-04-05 21:05:00 +0530,0
2019-04-05 21:10:00 +0530,0
2019-04-05 21:15:00 +0530,0
2019-04-05 21:20:00 +0530,0
2019-04-05 21:25:00 +0530,0
2019-04-05 21:30:00 +0530,0
2019-04-05 21:35:00 +0530,0
2019-04-05 21:40:00 +0530,0
2019-04-05 21:45:00 +0530,0
2019-04-05 21:50:00 +0530,0
2019-04-05 21:55:00 +0530,0
2019-04-05 22:00:00 +0530,0
2019-04-05 22:05:00 +0530,0
2019-04-05 22:10:00 +0530,0
2019-04-05 22:15:00 +0530,0
2019-04-05 22:20:00 +0530,0
2019-04-05 22:25:00 +0530,0
2019-04-05 22:30:00 +0530,0
2019-04-05 22:35:00 +0530,0
2019-04-05 22:40:00 +0530,0
2019-04-05 22:45:00 +0530,0
2019-04-05 22:50:00 +0530,0
2019-04-05 22:55:00 +0530,0
2019-04-05 23:00:00 +0530,0
2019-04-05 23:05:00 +0530,0
2019-04-05 23:10:00 +0530,0
2019-04-05 23:15:00 +0530,0
2019-04-05 23:20:00 +0530,0
2019-04-05 23:25:00 +0530,0
2019-04-05 23:30:00 +0530,0
2019-04-05 23:35:00 +0530,0
2019-04-05 23:40:00 +0530,0
2019-04-05 23:45:00 +0530,0
2019-04-05 23:50:00 +0530,0
2019-04-05 23:55:00 +0530,0
2019-04-06 00:00:00 +0530,0
2019-04-06 00:05:00 +0530,0
2019-04-06 00:10:00 +0530,0
2019-04-06 00:15:00 +0530,0
2019-04-06 00:20:00 +0530,0
2019-04-06 00:25:00 +0530,0
2019-04-06 00:30:00 +0530,0
2019-04-06 00:35:00 +0530,0
2019-04-06 00:40:00 +0530,0
2019-04-06 00:45:00 +0530,0
2019-04-06 00:50:00 +0530,0
2019-04-06 00:55:00 +0530,0
2019-04-06 01:00:00 +0530,0
2019-04-06 01:05:00 +0530,0
2019-04-06 01:10:00 +0530,0
2019-04-06 01:15:00 +0530,0
2019-04-06 01:20:00 +0530,0
2019-04-06 01:25:00 +0530,0
2019-04-06 01:30:00 +0530,0
2019-04-06 01:35:00 +0530,0
2019-04-06 01:40:00 +0530,0
2019-04-06 01:45:00 +0530,0
2019-04-06 01:50:00 +0530,0
2019-04-06 01:55:00 +0530,0
2019-04-06 02:00:00 +0530,0
2019-04-06 02:05:00 +0530,0
2019-04-06 02:10:00 +0530,0
2019-04-06 02:15:00 +0530,0
2019-04-06 02:20:00 +0530,0
2019-04-06 02:25:00 +0530,0
2019-04-06 02:30:00 +0530,0
2019-04-06 02:35:00 +0530,0
2019-04-06 02:40:00 +0530,0
2019-04-06 02:45:00 +0530,0
2019-04-06 02:50:00 +0530,0
2019-04-06 02:55:00 +0530,0
2019-04-06 03:00:00 +0530,0
2019-04-06 03:05:00 +0530,0
2019-04-06 03:10:00 +0530,0
2019-04-06 03:15:00 +0530,0
2019-04-06 03:20:00 +0530,0
2019-04-06 03:25:00 +0530,0
2019-04-06 03:30:00 +0530,0
2019-04-06 03:35:00 +0530,0
2019-04-06 03:40:00 +0530,0
2019-04-06 03:45:00 +0530,0
2019-04-06 03:50:00 +0530,0
2019-04-06 03:55:00 +0530,0
2019-04-06 04:00:00 +0530,0
2019-04-06 04:05:00 +0530,0
2019-04-06 04:10:00 +0530,0
2019-04-06 04:15:00 +0530,0
2019-04-06 04:20:00 +0530,0
2019-04-06 04:25:00 +0530,0
2019-04-06 04:30:00 +0530,0
2019-04-06 04:35:00 +0530,0
2019-04-06 04:40:00 +0530,0
2019-04-06 04:45:00 +0530,0
2019-04-06 04:50:00 +0530,0
2019-04-06 04:55:00 +0530,0
2019-04-06 05:00:00 +0530,0
2019-04-06 05:05:00 +0530,0
2019-04-06 05:10:00 +0530,0
2019-04-06 05:15:00 +0530,0
2019-04-06 05:20:00 +0530,0
2019-04-06 05:25:00 +0530,0
2019-04-06 05:30:00 +0530,0
2019-04-06 05:35:00 +0530,0
2019-04-06 05:40:00 +0530,0
2019-04-06 05:45:00 +0530,0
2019-04-06 05:50:00 +0530,0
2019-04-06 05:55:00 +0530,0
2019-04-06 06:00:00 +0530,0
2019-04-06 06:05:00 +0530,0
2019-04-06 06:10:00 +0530,0
2019-04-06 06:15:00 +0530,0
2019-04-06 06:20:00 +0530,1
2019-04-06 06:25:00 +0530,9
2019-04-06 06:30:00 +0530,20
2019-04-06 06:35:00 +0530,20
2019-04-06 06:40:00 +0530,22
2019-04-06 06:45:00 +0530,25
2019-04-06 06:50:00 +0530,25
2019-04-06 06:55:00 +0530,40
2019-04-06 07:00:00 +0530,59
2019-04-06 07:05:00 +0530,59
2019-04-06 07:10:00 +0530,75
2019-04-06 07:15:00 +0530,94
2019-04-06 07:20:00 +0530,94
2019-04-06 07:25:00 +0530,114
2019-04-06 07:30:00 +0530,139
2019-04-06 07:35:00 +0530,139
2019-04-06 07:40:00 +0530,165
2019-04-06 07:45:00 +0530,199
2019-04-06 07:50:00 +0530,199
2019-04-06 07:55:00 +0530,228
2019-04-06 08:00:00 +0530,263
2019-04-06 08:05:00 +0530,263
2019-04-06 08:10:00 +0530,288
2019-04-06 08:15:00 +0530,322
2019-04-06 08:20:00 +0530,322
2019-04-06 08:25:00 +0530,347
2019-04-06 08:30:00 +0530,381
2019-04-06 08:35:00 +0530,381
2019-04-06 08:40:00 +0530,404
2019-04-06 08:45:00 +0530,431
2019-04-06 08:50:00 +0530,431
2019-04-06 08:55:00 +0530,461
2019-04-06 09:00:00 +0530,500
2019-04-06 09:05:00 +0530,500
2019-04-06 09:10:00 +0530,521
2019-04-06 09:15:00 +0530,551
2019-04-06 09:20:00 +0530,551
2019-04-06 09:25:00 +0530,570
2019-04-06 09:30:00 +0530,596
2019-04-06 09:35:00 +0530,596
2019-04-06 09:40:00 +0530,610
2019-04-06 09:45:00 +0530,632
2019-04-06 09:50:00 +0530,632
2019-04-06 09:55:00 +0530,648
2019-04-06 10:00:00 +0530,670
2019-04-06 10:05:00 +0530,670
2019-04-06 10:10:00 +0530,689
2019-04-06 10:15:00 +0530,718
2019-04-06 10:20:00 +0530,718
2019-04-06 10:25:00 +0530,733
2019-04-06 10:30:00 +0530,756
2019-04-06 10:35:00 +0530,756
2019-04-06 10:40:00 +0530,757
2019-04-06 10:45:00 +0530,759
2019-04-06 10:50:00 +0530,759
2019-04-06 10:55:00 +0530,763
2019-04-06 11:00:00 +0530,769
2019-04-06 11:05:00 +0530,769
2019-04-06 11:10:00 +0530,784
2019-04-06 11:15:00 +0530,808
2019-04-06 11:20:00 +0530,808
2019-04-06 11:25:00 +0530,815
2019-04-06 11:30:00 +0530,826
2019-04-06 11:35:00 +0530,826
2019-04-06 11:40:00 +0530,827
2019-04-06 11:45:00 +0530,820
2019-04-06 11:50:00 +0530,820
2019-04-06 11:55:00 +0530,827
2019-04-06 12:00:00 +0530,829
2019-04-06 12:05:00 +0530,829
2019-04-06 12:10:00 +0530,828
2019-04-06 12:15:00 +0530,827
2019-04-06 12:20:00 +0530,827
2019-04-06 12:25:00 +0530,823
2019-04-06 12:30:00 +0530,808
2019-04-06 12:35:00 +0530,808
2019-04-06 12:40:00 +0530,804
2019-04-06 12:45:00 +0530,790
2019-04-06 12:50:00 +0530,790
2019-04-06 12:55:00 +0530,800
2019-04-06 13:00:00 +0530,805
2019-04-06 13:05:00 +0530,805
2019-04-06 13:10:00 +0530,797
2019-04-06 13:15:00 +0530,775
2019-04-06 13:20:00 +0530,775
2019-04-06 13:25:00 +0530,768
2019-04-06 13:30:00 +0530,754
2019-04-06 13:35:00 +0530,754
2019-04-06 13:40:00 +0530,761
2019-04-06 13:45:00 +0530,773
2019-04-06 13:50:00 +0530,773
2019-04-06 13:55:00 +0530,780
2019-04-06 14:00:00 +0530,793
2019-04-06 14:05:00 +0530,793
2019-04-06 14:10:00 +0530,780
2019-04-06 14:15:00 +0530,753
2019-04-06 14:20:00 +0530,753
2019-04-06 14:25:00 +0530,746
2019-04-06 14:30:00 +0530,724
2019-04-06 14:35:00 +0530,724
2019-04-06 14:40:00 +0530,715
2019-04-06 14:45:00 +0530,688
2019-04-06 14:50:00 +0530,688
2019-04-06 14:55:00 +0530,674
2019-04-06 15:00:00 +0530,634
2019-04-06 15:05:00 +0530,634
2019-04-06 15:10:00 +0530,595
2019-04-06 15:15:00 +0530,486
2019-04-06 15:20:00 +0530,486
2019-04-06 15:25:00 +0530,486
2019-04-06 15:30:00 +0530,484
2019-04-06 15:35:00 +0530,484
2019-04-06 15:40:00 +0530,490
2019-04-06 15:45:00 +0530,501
2019-04-06 15:50:00 +0530,501
2019-04-06 15:55:00 +0530,489
2019-04-06 16:00:00 +0530,449
2019-04-06 16:05:00 +0530,449
2019-04-06 16:10:00 +0530,436
2019-04-06 16:15:00 +0530,399
2019-04-06 16:20:00 +0530,399
2019-04-06 16:25:00 +0530,384
2019-04-06 16:30:00 +0530,341
2019-04-06 16:35:00 +0530,341
2019-04-06 16:40:00 +0530,326
2019-04-06 16:45:00 +0530,277
2019-04-06 16:50:00 +0530,277
2019-04-06 16:55:00 +0530,259
2019-04-06 17:00:00 +0530,203
2019-04-06 17:05:00 +0530,203
2019-04-06 17:10:00 +0530,189
2019-04-06 17:15:00 +0530,142
2019-04-06 17:20:00 +0530,142
2019-04-06 17:25:00 +0530,128
2019-04-06 17:30:00 +0530,84
2019-04-06 17:35:00 +0530,84
2019-04-06 17:40:00 +0530,76
2019-04-06 17:45:00 +0530,49
2019-04-06 17:50:00 +0530,49
2019-04-06 17:55:00 +0530,45
2019-04-06 18:00:00 +0530,30
2019-04-06 18:05:00 +0530,30
2019-04-06 18:10:00 +0530,25
2019-04-06 18:15:00 +0530,11
2019-04-06 18:20:00 +0530,11
2019-04-06 18:25:00 +0530,8
2019-04-06 18:30:00 +0530,0
2019-04-06 18:35:00 +0530,0
2019-04-06 18:40:00 +0530,0
2019-04-06 18:45:00 +0530,0
2019-04-06 18:50:00 +0530,0
2019-04-06 18:55:00 +0530,0
2019-04-06 19:00:00 +0530,0
2019-04-06 19:05:00 +0530,0
2019-04-06 19:10:00 +0530,0
2019-04-06 19:15:00 +0530,0
2019-04-06 19:20:00 +0530,0
2019-04-06 19:25:00 +0530,0
2019-04-06 19:30:00 +0530,0
2019-04-06 19:35:00 +0530,0
2019-04-06 19:40:00 +0530,0
2019-04-06 19:45:00 +0530,0
2019-04-06 19:50:00 +0530,0
2019-04-06 19:55:00 +0530,0
2019-04-06 20:00:00 +0530,0
2019-04-06 20:05:00 +0530,0
2019-04-06 20:10:00 +0530,0
2019-04-06 20:15:00 +0530,0
2019-04-06 20:20:00 +0530,0
2019-04-06 20:25:00 +0530,0
2019-04-06 20:30:00 +0530,0
2019-04-06 20:35:00 +0530,0
2019-04-06 20:40:00 +0530,0
2019-04-06 20:45:00 +0530,0
2019-04-06 20:50:00 +0530,0
2019-04-06 20:55:00 +0530,0
2019-04-06 21:00:00 +0530,0
2019-04-06 21:05:00 +0530,0
2019-04-06 21:10:00 +0530,0
2019-04-06 21:15:00 +0530,0
2019-04-06 21:20:00 +0530,0
2019-04-06 21:25:00 +0530,0
2019-04-06 21:30:00 +0530,0
2019-04-06 21:35:00 +0530,0
2019-04-06 21:40:00 +0530,0
2019-04-06 21:45:00 +0530,0
2019-04-06 21:50:00 +0530,0
2019-04-06 21:55:00 +0530,0
2019-04-06 22:00:00 +0530,0
2019-04-06 22:05:00 +0530,0
2019-04-06 22:10:00 +0530,0
2019-04-06 22:15:00 +0530,0
2019-04-06 22:20:00 +0530,0
2019-04-06 22:25:00 +0530,0
2019-04-06 22:30:00 +0530,0
2019-04-06 22:35:00 +0530,0
2019-04-06 22:40:00 +0530,0
2019-04-06 22:45:00 +0530,0
2019-04-06 22:50:00 +0530,0
2019-04-06 22:55:00 +0530,0
2019-04-06 23:00:00 +0530,0
2019-04-06 23:05:00 +0530,0
2019-04-06 23:10:00 +0530,0
2019-04-06 23:15:00 +0530,0
2019-04-06 23:20:00 +0530,0
2019-04-06 23:25:00 +0530,0
2019-04-06 23:30:00 +0530,0
2019-04-06 23:35:00 +0530,0
2019-04-06 23:40:00 +0530,0
2019-04-06 23:45:00 +0530,0
2019-04-06 23:50:00 +0530,0
2019-04-06 23:55:00 +0530,0
2019-04-07 00:00:00 +0530,0
2019-04-07 00:05:00 +0530,0
2019-04-07 00:10:00 +0530,0
2019-04-07 00:15:00 +0530,0
2019-04-07 00:20:00 +0530,0
2019-04-07 00:25:00 +0530,0
2019-04-07 00:30:00 +0530,0
2019-04-07 00:35:00 +0530,0
2019-04-07 00:40:00 +0530,0
2019-04-07 00:45:00 +0530,0
2019-04-07 00:50:00 +0530,0
2019-04-07 00:55:00 +0530,0
2019-04-07 01:00:00 +0530,0
2019-04-07 01:05:00 +0530,0
2019-04-07 01:10:00 +0530,0
2019-04-07 01:15:00 +0530,0
2019-04-07 01:20:00 +0530,0
2019-04-07 01:25:00 +0530,0
2019-04-07 01:30:00 +0530,0
2019-04-07 01:35:00 +0530,0
2019-04-07 01:40:00 +0530,0
2019-04-07 01:45:00 +0530,0
2019-04-07 01:50:00 +0530,0
2019-04-07 01:55:00 +0530,0
2019-04-07 02:00:00 +0530,0
